
Spring2021-2022(202220),21679,HMPD,365,26,PracticuminHospitalManagmnt,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21680,HMPD,365,3,PracticuminHospitalManagmnt,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21681,HMPD,365,4,PracticuminHospitalManagmnt,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21682,HMPD,365,5,PracticuminHospitalManagmnt,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21683,HMPD,365,6,PracticuminHospitalManagmnt,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21684,HMPD,365,7,PracticuminHospitalManagmnt,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21685,HMPD,365,8,PracticuminHospitalManagmnt,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21686,HMPD,365,9,PracticuminHospitalManagmnt,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21687,HPCH,201,1,HealthAwareness,3,3,HS,25,-11,1400,1515,VANDYK,203,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Faysal,Kak,,,
Spring2021-2022(202220),21688,HPCH,201,2,HealthAwareness,3,3,HS,22,-2,1530,1645,VANDYK,203,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Faysal,Kak,,,
Spring2021-2022(202220),21689,HPCH,203,1,Commun.forHealthProf.,3,3,HS,24,-2,1200,1315,VANDYK,332,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mayada,Kanj,,,
Spring2021-2022(202220),21690,HPCH,203,2,Commun.forHealthProf.,3,3,HS,24,-2,1400,1515,VANDYK,203,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,RanaO,AlBarazi,,,
Spring2021-2022(202220),21691,HPCH,204,1,SocialMarketing,3,2,HS,10,3,1600,1715,VANDYK,103,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,RanaO,AlBarazi,,,
Spring2021-2022(202220),21692,HPCH,207,1,RiskComm.inPubl.HealthPract,2,2,HS,13,0,1300,1500,VANDYK,332,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tamar,Kabakian,,,
Spring2021-2022(202220),22977,HPCH,209,2,eHealthforPublicHealth,2,2,HS,0,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21693,HPCH,209,L,eHealthforPublicHealth,2,2,HS,13,0,1100,1300,VANDYK,332,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Marco,Bardus,,,
Spring2021-2022(202220),21694,HPCH,215,L,ProjectManagementSkills,2,2,HS,11,2,1520,1659,VANDYK,332,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mayada,Kanj,,,
Spring2021-2022(202220),21695,HPCH,251,L,Capstoneseminar,2,2,HS,13,0,1330,1510,VANDYK,103,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sawsan,Abdulrahim,,,
Spring2021-2022(202220),21696,HPCH,301,1,HealthCommunication,2,2,HS,22,9,0900,1040,VANDYK,203,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tamar,Kabakian,,,
Spring2021-2022(202220),21697,HPCH,301,2,HealthCommunication,2,2,HS,29,2,1530,1710,VANDYK,203,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mayada,Kanj,,,
Spring2021-2022(202220),21698,HPCH,331,1,TheoriesinHealthPromotion,2,2,HS,20,0,1530,1710,VANDYK,201,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sawsan,Abdulrahim,,,
Spring2021-2022(202220),21699,HPCH,334,1,Qualitat.Resear.inHealthProm,2,2,HS,21,1,1530,1710,VANDYK,103,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Jihad,Makhoul,,,
Spring2021-2022(202220),21700,HPCH,365,1,Pract.inHealthPromo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21701,HPCH,365,2,Pract.inHealthPromo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21702,HPCH,365,3,Pract.inHealthPromo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21703,HPCH,365,4,Pract.inHealthPromo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21704,HPCH,365,5,Pract.inHealthPromo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21705,HPCH,365,6,Pract.inHealthPromo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21706,HPCH,365,7,Pract.inHealthPromo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21707,HPCH,365,8,Pract.inHealthPromo&Comm.Hea,2,2,HS,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21708,HUMR,248,0,HumanAnatomyandPhysiology,5,5,FM,56,4,1201,1255,.,.,M,T,W,R,.,.,.,1501,1655,.,.,.,.,.,R,.,.,.,Wassim,AbouKheir,,,
Spring2021-2022(202220),21709,HUMR,306,0,OrganHistology,3,3,FM,7,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rihab,Nasr,,,
Spring2021-2022(202220),21710,HUMR,308A,0,Neuroanatomy,3,3,FM,5,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elie,Al-Chaer,,,
Spring2021-2022(202220),21711,HUMR,309,0,BasicHistology,6,6,FM,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rihab,Nasr,,,
Spring2021-2022(202220),21712,HUMR,310A,0,CellBiologyTechniques,1,1,FM,19,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rihab,Nasr,,,
Spring2021-2022(202220),21713,HUMR,310B,0,GenomicsandProteomics,1,1,FM,5,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rihab,Nasr,,,
Spring2021-2022(202220),21714,HUMR,310C,0,MouseModelsandinvivoStud.,1,1,FM,15,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rihab,Nasr,,,
Spring2021-2022(202220),21715,HUMR,313,0,DirectedReading&Research,2,2,FM,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Georges,Daoud,,,
Spring2021-2022(202220),21716,HUMR,314,0,Seminar,1,1,FM,11,14,1301,1355,.,.,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Wassim,AbouKheir,,,
Spring2021-2022(202220),23001,HUMR,395A,0,ComprehensiveExam,0,0,FM,5,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Assaad,Eid,,,
Spring2021-2022(202220),21717,HUMR,399,0,MSThesis,9,7.65,FM,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elie,Al-Chaer,,,
Spring2021-2022(202220),23000,HUMR,399A,0,MSThesis,9,0,FM,1,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Assaad,Eid,
